"Order","Family","Genus","species","binom","haploid.num","chromosome"
"Hymenoptera","Formicidae","Pachycondyla","concava","Pachycondyla concava",27,"mono"
"Hymenoptera","Formicidae","Pachycondyla","sp.4","Pachycondyla sp.4",30,"mono"
"Hymenoptera","Formicidae","Pachycondyla","verenae","Pachycondyla verenae",30,"mono"
"Hymenoptera","Formicidae","Pachycondyla","crassinoda ","Pachycondyla crassinoda ",31,"mono"
"Hymenoptera","Formicidae","Pachycondyla","metanotalis","Pachycondyla metanotalis",35,"mono"
"Hymenoptera","Formicidae","Pachycondyla","rubiginosa","Pachycondyla rubiginosa",38,"mono"
"Hymenoptera","Formicidae","Pachycondyla","impressa","Pachycondyla impressa",47,"mono"
"Hymenoptera","Formicidae","Pachycondyla","harpax","Pachycondyla harpax",48,"mono"
"Hymenoptera","Formicidae","Pachycondyla","striata","Pachycondyla striata",52,"mono"
"Hymenoptera","Formicidae","Paratrechina","parvula","Paratrechina parvula",7,"mono"
"Hymenoptera","Formicidae","Paratrechina","longicornis","Paratrechina longicornis",8,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.1","Paratrechina sp.1",8,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.4","Paratrechina sp.4",8,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.7","Paratrechina sp.7",8,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.2","Paratrechina sp.2",13,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.3","Paratrechina sp.3",14,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.5","Paratrechina sp.5",14,"mono"
"Hymenoptera","Formicidae","Paratrechina","indica","Paratrechina indica",15,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp, ANIC-1","Paratrechina sp, ANIC-1",15,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.10","Paratrechina sp.10",15,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.6","Paratrechina sp.6",15,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.8","Paratrechina sp.8",15,"mono"
"Hymenoptera","Formicidae","Paratrechina","sp.9","Paratrechina sp.9",15,"mono"
"Hymenoptera","Formicidae","Platythyrea","quadridenta","Platythyrea quadridenta",9,"mono"
"Hymenoptera","Formicidae","Platythyrea","tricuspidata","Platythyrea tricuspidata",47,"mono"
"Hymenoptera","Formicidae","Polyrhachis","illaudata","Polyrhachis illaudata",16,"mono"
"Hymenoptera","Formicidae","Polyrhachis","hippomanes","Polyrhachis hippomanes",20,"mono"
"Hymenoptera","Formicidae","Polyrhachis","sp.3","Polyrhachis sp.3",20,"mono"
"Hymenoptera","Formicidae","Polyrhachis","ammon","Polyrhachis ammon",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","dives","Polyrhachis dives",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","hector","Polyrhachis hector",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","lacteipennis","Polyrhachis lacteipennis",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","lamellidens","Polyrhachis lamellidens",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","rastellata","Polyrhachis rastellata",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","sp, ANIC-1","Polyrhachis sp, ANIC-1",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","sp.1","Polyrhachis sp.1",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","sp.2","Polyrhachis sp.2",21,"mono"
"Hymenoptera","Formicidae","Polyrhachis","gribodoi","Polyrhachis gribodoi",24,"mono"
"Hymenoptera","Formicidae","Solenopsis","fugax","Solenopsis fugax",11,"mono"
"Hymenoptera","Formicidae","Solenopsis","molesta","Solenopsis molesta",11,"mono"
"Hymenoptera","Formicidae","Solenopsis","sp.2","Solenopsis sp.2",11,"mono"
"Hymenoptera","Formicidae","Solenopsis","aurea","Solenopsis aurea",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","geminata","Solenopsis geminata",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","invicta","Solenopsis invicta",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","richteri","Solenopsis richteri",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","saevissima","Solenopsis saevissima",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","xyloni","Solenopsis xyloni",16,"mono"
"Hymenoptera","Formicidae","Solenopsis","sp.1","Solenopsis sp.1",19,"mono"
"Hymenoptera","Formicidae","Tetramorium","kheperra","Tetramorium kheperra",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","lanuginosum","Tetramorium lanuginosum",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","semilaeve","Tetramorium semilaeve",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","simillimum","Tetramorium simillimum",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.9","Tetramorium sp.9",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","walshi ","Tetramorium walshi ",7,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.2","Tetramorium sp.2",9,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.4","Tetramorium sp.4",9,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.7","Tetramorium sp.7",9,"mono"
"Hymenoptera","Formicidae","Tetramorium","brevidentatum","Tetramorium brevidentatum",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","pnyxis","Tetramorium pnyxis",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","seneb","Tetramorium seneb",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.1","Tetramorium sp.1",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.11","Tetramorium sp.11",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.3","Tetramorium sp.3",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.5","Tetramorium sp.5",10,"mono"
"Hymenoptera","Formicidae","Tetramorium","adelphon","Tetramorium adelphon",11,"mono"
"Hymenoptera","Formicidae","Tetramorium","guineense","Tetramorium guineense",11,"mono"
"Hymenoptera","Formicidae","Tetramorium","pacificum","Tetramorium pacificum",11,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.6","Tetramorium sp.6",11,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.12","Tetramorium sp.12",12,"mono"
"Hymenoptera","Formicidae","Tetramorium","smithi","Tetramorium smithi",13,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.8","Tetramorium sp.8",13,"mono"
"Hymenoptera","Formicidae","Tetramorium","spinosum","Tetramorium spinosum",13,"mono"
"Hymenoptera","Formicidae","Tetramorium","caespitum","Tetramorium caespitum",14,"mono"
"Hymenoptera","Formicidae","Tetramorium","eleates","Tetramorium eleates",14,"mono"
"Hymenoptera","Formicidae","Tetramorium","forte ","Tetramorium forte ",14,"mono"
"Hymenoptera","Formicidae","Tetramorium","sp.10","Tetramorium sp.10",18,"mono"
"Hymenoptera","Halictidae","Halictus","aerarius","Halictus aerarius",14,"mono"
"Hymenoptera","Halictidae","Lasioglossum","rhythidophorum","Lasioglossum rhythidophorum",6,"mono"
"Hymenoptera","Halictidae","Lasioglossum","rhytidophorum","Lasioglossum rhytidophorum",6,"mono"
"Hymenoptera","Halictidae","Lasioglossum","duplex","Lasioglossum duplex",9,"mono"
"Hymenoptera","Halictidae","Lasioglossum","lineatulus","Lasioglossum lineatulus",12,"mono"
"Hymenoptera","Halictidae","Lasioglossum","zephyrus","Lasioglossum zephyrus",13,"mono"
"Hymenoptera","Halictidae","Lasioglossum","taeniolellum","Lasioglossum taeniolellum",16,"mono"
"Hymenoptera","Halictidae","Lasioglossum","cooleyi","Lasioglossum cooleyi",18,"mono"
"Hymenoptera","Halictidae","Lasioglossum","allodalum","Lasioglossum allodalum",20,"mono"
"Hymenoptera","Leucospidae","Leucospis","affinis","Leucospis affinis",6,"mono"
"Hymenoptera","Megachilidae","Ashmeadiella","sp.","Ashmeadiella sp.",16,"mono"
"Hymenoptera","Megachilidae","Coelioxys","sp.","Coelioxys sp.",16,"mono"
"Hymenoptera","Megachilidae","Hoplitis","robusta","Hoplitis robusta",16,"mono"
"Hymenoptera","Megachilidae","Megachile","ainu","Megachile ainu",16,"mono"
"Hymenoptera","Megachilidae","Megachile","pseudomonticola","Megachile pseudomonticola",16,"mono"
"Hymenoptera","Megachilidae","Megachile","relativa ","Megachile relativa ",16,"mono"
"Hymenoptera","Megachilidae","Megachile","rotundata","Megachile rotundata",16,"mono"
"Hymenoptera","Megachilidae","Osmia","cornifrons","Osmia cornifrons",16,"mono"
"Hymenoptera","Megachilidae","Osmia","cornuta","Osmia cornuta",16,"mono"
"Hymenoptera","Megachilidae","Osmia","cornuta","Osmia cornuta",16,"mono"
"Hymenoptera","Megachilidae","Osmia","glauca","Osmia glauca",16,"mono"
"Hymenoptera","Megachilidae","Osmia","lignaria propinque","Osmia lignaria propinque",16,"mono"
"Hymenoptera","Megachilidae","Osmia","nigrifrons","Osmia nigrifrons",16,"mono"
"Hymenoptera","Megachilidae","Osmia","pentstemonis","Osmia pentstemonis",16,"mono"
"Hymenoptera","Megachilidae","Osmia","taurus","Osmia taurus",16,"mono"
"Hymenoptera","Megachilidae","Trachusa","gummifera","Trachusa gummifera",16,"mono"
"Hymenoptera","Ormyridae","Ormyrus","sp.1","Ormyrus sp.1",6,"mono"
"Hymenoptera","Pompilidae","Anoplius","concinnus","Anoplius concinnus",14,"mono"
"Hymenoptera","Pompilidae","Anoplius","viaticus","Anoplius viaticus",14,"mono"
"Hymenoptera","Pteromalidae","Coelopisthia","extenta","Coelopisthia extenta",5,"mono"
"Hymenoptera","Pteromalidae","Nasonia","vitripennis","Nasonia vitripennis",6,"mono"
"Hymenoptera","Pteromalidae","Pteromalus","puparum","Pteromalus puparum",5,"mono"
"Hymenoptera","Pteromalidae","Pteromalus","venustus","Pteromalus venustus",5,"mono"
"Hymenoptera","Sapygidae","Sapyga","pumila","Sapyga pumila",26,"mono"
"Hymenoptera","Scelionidae","Telenomus","fariai","Telenomus fariai",10,"mono"
"Hymenoptera","Siricidae","Urocerus","gigas ","Urocerus gigas ",13,"mono"
"Hymenoptera","Siricidae","Urocerus","augur ","Urocerus augur ",18,"mono"
"Hymenoptera","Sphecidae","Chalybion","japonicum","Chalybion japonicum",24,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","sapporonis ","Aglaostigma sapporonis ",9,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","nebulosa","Aglaostigma nebulosa",10,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","aucupariae","Aglaostigma aucupariae",12,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","albicincta ","Aglaostigma albicincta ",15,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","amoorensis ","Aglaostigma amoorensis ",16,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","occipitosa","Aglaostigma occipitosa",17,"mono"
"Hymenoptera","Tenthredinidae","Aglaostigma","sp.","Aglaostigma sp.",22,"mono"
"Hymenoptera","Tenthredinidae","Allantus","luctifer","Allantus luctifer",8,"mono"
"Hymenoptera","Tenthredinidae","Allantus","sp.","Allantus sp.",8,"mono"
"Hymenoptera","Tenthredinidae","Allantus","meridionalis","Allantus meridionalis",9,"mono"
"Hymenoptera","Tenthredinidae","Allantus","nakabusensis","Allantus nakabusensis",10,"mono"
"Hymenoptera","Tenthredinidae","Ametastegia","pallipes","Ametastegia pallipes",6,"mono"
"Hymenoptera","Tenthredinidae","Ametastegia","geranii ","Ametastegia geranii ",9,"mono"
"Hymenoptera","Tenthredinidae","Aneugmenus","japonicus ","Aneugmenus japonicus ",7,"mono"
"Hymenoptera","Tenthredinidae","Aneugmenus","kiotonis ","Aneugmenus kiotonis ",7,"mono"
"Hymenoptera","Tenthredinidae","Aneugmenus","stramineipes","Aneugmenus stramineipes",8,"mono"
"Hymenoptera","Tenthredinidae","Athalia","bicolor","Athalia bicolor",6,"mono"
"Hymenoptera","Tenthredinidae","Athalia","cordata","Athalia cordata",6,"mono"
"Hymenoptera","Tenthredinidae","Athalia","kashmirensis ","Athalia kashmirensis ",6,"mono"
"Hymenoptera","Tenthredinidae","Athalia","japonica","Athalia japonica",8,"mono"
"Hymenoptera","Tenthredinidae","Athalia","lugens infumata ","Athalia lugens infumata ",8,"mono"
"Hymenoptera","Tenthredinidae","Athalia","rosae rosae ","Athalia rosae rosae ",8,"mono"
"Hymenoptera","Tenthredinidae","Athalia","rosae ruficornis ","Athalia rosae ruficornis ",8,"mono"
"Hymenoptera","Tenthredinidae","Cladius","morio","Cladius morio",6,"mono"
"Hymenoptera","Tenthredinidae","Cladius","pectinicornis","Cladius pectinicornis",6,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","aeneus ","Dolerus aeneus ",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","ephippiatus","Dolerus ephippiatus",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","gessneri ","Dolerus gessneri ",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","hematodes","Dolerus hematodes",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","niger ","Dolerus niger ",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","nigratus","Dolerus nigratus",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","varispinus","Dolerus varispinus",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","yokohamensis","Dolerus yokohamensis",8,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","similis japonicus ","Dolerus similis japonicus ",9,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","subfasciatus","Dolerus subfasciatus",9,"mono"
"Hymenoptera","Tenthredinidae","Dolerus","lewisii ","Dolerus lewisii ",14,"mono"
"Hymenoptera","Tenthredinidae","Eutomostethus"," juncivorus ","Eutomostethus  juncivorus ",6,"mono"
"Hymenoptera","Tenthredinidae","Lagidina","irritans","Lagidina irritans",18,"mono"
"Hymenoptera","Tenthredinidae","Lagidina","platycerus","Lagidina platycerus",18,"mono"
"Hymenoptera","Tenthredinidae","Loderus","genucinctus insulicola ","Loderus genucinctus insulicola ",11,"mono"
"Hymenoptera","Tenthredinidae","Loderus","eversmanni obscurus ","Loderus eversmanni obscurus ",14,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","albipuncta","Macrophya albipuncta",8,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","apicalis ","Macrophya apicalis ",8,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","esakii exilis ","Macrophya esakii exilis ",8,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","imitator","Macrophya imitator",8,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","montana ","Macrophya montana ",8,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","infumata ","Macrophya infumata ",9,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","annulitibia","Macrophya annulitibia",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","carbonaria","Macrophya carbonaria",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","coxalis ","Macrophya coxalis ",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","falsifica ","Macrophya falsifica ",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","malaisei","Macrophya malaisei",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","punctumalbum ","Macrophya punctumalbum ",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","rohweri","Macrophya rohweri",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","rufipes","Macrophya rufipes",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","sp.","Macrophya sp.",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","timida","Macrophya timida",10,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","fascipennis","Macrophya fascipennis",12,"mono"
"Hymenoptera","Tenthredinidae","Macrophya","ribis","Macrophya ribis",12,"mono"
"Hymenoptera","Tenthredinidae","Nematinus","fuscipennis","Nematinus fuscipennis",8,"mono"
"Hymenoptera","Tenthredinidae","Nematinus","luteus ","Nematinus luteus ",8,"mono"
"Hymenoptera","Tenthredinidae","Nematinus","willigkiae","Nematinus willigkiae",8,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","caerulescens kashmirica","Pachyprotasis caerulescens kashmirica",9,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","asteris","Pachyprotasis asteris",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","erratica","Pachyprotasis erratica",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","fukii ","Pachyprotasis fukii ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","hayasuensis","Pachyprotasis hayasuensis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","hiensis","Pachyprotasis hiensis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","hiyodorii ","Pachyprotasis hiyodorii ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","iwatai ","Pachyprotasis iwatai ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","longicornis","Pachyprotasis longicornis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","nigrinotata","Pachyprotasis nigrinotata",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","nogusai","Pachyprotasis nogusai",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","okutanii ","Pachyprotasis okutanii ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","pallidiventris","Pachyprotasis pallidiventris",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","rapae","Pachyprotasis rapae",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sasabensis","Pachyprotasis sasabensis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sawadai","Pachyprotasis sawadai",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sengaminensis","Pachyprotasis sengaminensis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","serii ","Pachyprotasis serii ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.1","Pachyprotasis sp.1",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.2","Pachyprotasis sp.2",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.3","Pachyprotasis sp.3",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.4","Pachyprotasis sp.4",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.5","Pachyprotasis sp.5",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.6","Pachyprotasis sp.6",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.7","Pachyprotasis sp.7",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.8","Pachyprotasis sp.8",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.9","Pachyprotasis sp.9",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","tanakai","Pachyprotasis tanakai",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","volatilis","Pachyprotasis volatilis",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","yamahakkai ","Pachyprotasis yamahakkai ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","zukaensis ","Pachyprotasis zukaensis ",10,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","Malaise","Pachyprotasis Malaise",11,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","malaisei","Pachyprotasis malaisei",11,"mono"
"Hymenoptera","Tenthredinidae","Pachyprotasis","sp.10","Pachyprotasis sp.10",11,"mono"
"Hymenoptera","Tenthredinidae","Siobla","ferox","Siobla ferox",9,"mono"
"Hymenoptera","Tenthredinidae","Siobla","metallica","Siobla metallica",9,"mono"
"Hymenoptera","Tenthredinidae","Siobla","ruficornis","Siobla ruficornis",9,"mono"
"Hymenoptera","Tenthredinidae","Siobla","sturmi ","Siobla sturmi ",9,"mono"
"Hymenoptera","Tenthredinidae","Siobla","venusta apicalis ","Siobla venusta apicalis ",9,"mono"
"Hymenoptera","Tenthredinidae","Stromboceros","koebelei","Stromboceros koebelei",7,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","macula","Strongylogaster macula",7,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","osmundae ","Strongylogaster osmundae ",7,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","tambensis","Strongylogaster tambensis",7,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","filicis ","Strongylogaster filicis ",8,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","lineata","Strongylogaster lineata",8,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","onocleae","Strongylogaster onocleae",8,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","blechni ","Strongylogaster blechni ",9,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","mixta","Strongylogaster mixta",9,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","moiwana","Strongylogaster moiwana",9,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","ruber ","Strongylogaster ruber ",9,"mono"
"Hymenoptera","Tenthredinidae","Strongylogaster","secunda","Strongylogaster secunda",9,"mono"
"Hymenoptera","Tenthredinidae","Taxonus","alboscutellatus ","Taxonus alboscutellatus ",9,"mono"
"Hymenoptera","Tenthredinidae","Thrinax","athyrii ","Thrinax athyrii ",6,"mono"
